##1
#EAN Product Code,0,15,0
#Product Description,0,35,0
#Internal Product Code,0,25,0
#
|8850100003775  |คูลิคูลิการ์ลิคออเนียน30g (1*10*12)|475130                   
|8850100003782  |คูลิคูลิรสการ์ลิคออเนียน70g(1*10*6)|475170                   
|8850100003799  |บะหมี่ควิกรสกุ้งนึ่งมะนาว ชุด 5    |114535                   
|8850100003836  |บะหมี่เด็กมาชิมาชิ ชุด 12 ซอง      |114432                   
|8850100003874  |บะหมี่สาหร่ายญี่ปุ่นชนิดเดี่ยว     |115301                   
|8850100003881  |บะหมี่สาหร่ายญี่ปุ่นชนิดกล่อง      |115301                   
|8850100003898  |บะหมี่สาหร่ายญี่ปุ่นชนิด1*5        |115335                   
|8850100003911  |ซื่อดะเส้นหมี่น้ำใส (30x6)         |280530                   
|8850100004017  |บะหมี่ซื่อดะต้มยำกุ้ง (1x10)       |180320                   
|8850100004079  |ผงปรุงสำเร็จรสยำแซ่บมะนาว          |442911                   
|8850100004093  |เส้นหมี่อบแห้งนูดดี้ (เดี่ยว)      |210016                   
|8850100004109  |เส้นหมี่อบแห้งนูดดี้ (1x6)         |210016                   
|8850100004116  |บะหมี่ควิกกิมจิชิเก  (เดี่ยว)      |115501                   
|8850100004123  |บะหมี่ควิกกิมจิชิเก  (เดี่ยว)      |115501                   
|8850100004130  |บะหมี่ควิกกิมจิชิเก  (ชุด5ซอง)     |115535                   
|8850100004147  |บะหมี่หมูแดงฮ่องกง  (เดี่ยว)       |115601                   
|8850100004154  |บะหมี่หมูแดงฮ่องกง  (เดี่ยว)       |115601                   
|8850100004161  |บะหมี่หมูแดงฮ่องกง (ชุด5 ซอง)      |115635                   
|8850100004215  |ผงปรุงรสหมูสับทรงเครื่อง 1*6*12    |444070                   
|8850100004222  |ผงปรุงรสหมูสับทรงเครื่อง1*6*12     |444070                   
|8850100004239  |ผงปรุงรสไก่โอชา 1*6*12             |441070                   
|8850100004246  |ผงปรุงรสไก่โอชา 1*6*12             |441070                   
|8850100004253  |ผงรสเด็ดยำแซ่บมะนาว (1*4*15)       |442931                   
|8850100004260  |ผงรสเด็ดต้มยำหม้อไฟ (1*4*15)       |445431                   
|8850100004277  |รสเด็ดหมูทรงเครื่อง 1kg (1x12)     |444015                   
|8850100004284  |รสเด็ดรสไก่ 1kg (1x12)             |441015                   
|8850100004291  |ผงรสเด็ดยำแซ่บมะนาว (1*4*15)       |442931                   
|8850100004307  |ผงรสเด็ดต้มยำหม้อไฟ (1*4*15)       |445431                   
|8850100004338  |ผงปรุงสำเร็จรสต้มยำหม้อไฟ          |442911                   
|8850100004345  |ผงปรุงสำเร็จรสต้มยำหม้อไฟ          |445411                   
|8850100004352  |ผงปรุงสำเร็จรสต้มยำหม้อไฟ          |445411                   
|8850100004468  |บะหมี่ต้มยำกุ้ง (เดี่ยว)           |110601                   
|8850100004475  |บะหมี่ต้มยำกุ้ง (เดี่ยว)           |110601                   
|8850100004482  |บะหมี่ต้มยำกุ้ง (ชุด10)            |110620                   
|8850100004758  |บะหมี่ซื่อดะต้มโคล้ง 1x6           |182101                   
|8850100004765  |บะหมี่ซื่อดะต้มโคล้ง 1x6           |182101                   
|8850100004796  |บะหมี่รสหมูย่าง(ชาม)1*12*3         |115823                   
|8850100004802  |บะหมี่รสหมูย่าง(ชาม) ชุด           |115823                   
|8850100004819  |บะหมี่กระดูกหมูสับต้มยำชาม1*12*3   |115923                   
|8850100004826  |บะหมี่กระดูกหมูสับต้มยำชาม         |115923                   
|8850100004895  |บะหมี่หมูสับ  (ชุด10)              |110420                   
|8850100005076  |บะหมี่ซื่อดะต้มโคล้ง ชุด 5         |182135                   
|8850100005137  |ไวไวคัพรสต้มยำกุ้ง 1*36            |110636                   
|8850100005144  |ไวไวคัพรสต้มยำกุ้ง 12*6            |110616                   
|8850100005151  |ไวไวคัพรสต้มยำกุ้ง 24*3            |110643                   
|8850100005182  |ชุดควิกกุ้งนึงมะนาว(18x10)         |114520                   
|8850100005212  |บะหมี่ซือดะต้มยำกุ้งน้ำข้น 1x6x30  |183101                   
|8850100005229  |ซือดะต้มยำกุ้งน้ำข้น (1x180)       |183101                   
|8850100005236  |ไวไวคัพรสหมูสับ 1*36               |110436                   
|8850100005243  |ไวไวคัพรสหมูสับ 12*6               |110416                   
|8850100005250  |ไวไวคัพรสหมูสับ  24*3              |110443                   
|8850100005267  |บะหมี่ไวไวคัพหมูสับต้มยำ 1*72      |112636                   
|8850100005298  |บะหมี่ไวไวคัพหมูสับต้มยำ 24*3      |112643                   
|8850100005304  |บะหมี่ไวไวหอยลาย 1*18              |112720                   
|8850100005311  |เส้นหมี่ปรุงรส 1*18                |210520                   
|8850100005328  |เส้นหมี่หมูสับ 1*18                |210420                   
|8850100005731  |เส้นหมี่ข้าวกล้อง5x12 ห่อ          |211806                   
|8850100005953  |ซือดะต้มยำกุ้งถ้วย 12x6            |180316                   
|8850100005960  |ซื้อดะต้มโคล้งถ้วย 12x6            |182116                   
|8850100005977  |ซือดะต้มยำกุ้งน้ำข้นถ้วย12x6       |183116                   
|8850100005984  |ซือดะต้มยำกุ้งถ้วย 12x6(กล่อง)     |180316                   
|8850100005991  |ซือดะต้มโคล้งถ้วย 12x6(กล่อง)      |182116                   
|8850100006004  |ซือดะต้มยำกุ้งน้ำข้นถ้วย12x6(กล่อง)|183116                   
|8850100006011  |ควิกกุ้งนึ่งมะนาวถ้วย (1x36)       |114536                   
|8850100006028  |ควิกกุ้งนึ่งมะนาวถ้วย (1x36)       |114536                   
|8850100006035  |ควิกกุ้งนึ่งมะนาวแพ็ค (12x6)       |114516                   
|8850100006042  |ควิกกุ้งนึ่งมะนาวแพ็ค (24x3)       |114543                   
|8850100006233  |ซือดะคัพรสต้มโคล้ง (24x3)          |182143                   
|8850100006240  |ซือดะคัพ รสต้มยำกุ้ง (24x3)        |180343                   
|8850100006257  |ซือดะคัพ รสต้มยำกุ้งน้ำข้น (24x3)  |183143                   
|8850100006271  |ก๋วยเตี๋ยวอบแห้ง(เส้นตรง) 1x250g   |312005                   
|8850100006394  |บะหมี่ไวไวคัพรสเจเห็ดหอม(1x36)     |110936                   
|8850100006417  |ชุดไวไวคัพเจเห็ดหอม (24x3)         |110943                   
|8850100006424  |ชุดไวไวคัพเจเห็ดหอม (12x6)         |110916                   
|8850100006431  |บะหมี่ไวไวคัพรสต้มยำเจ(1x36)       |111936                   
|8850100006455  |ชุดไวไวคัพรสต้มยำเจ (24x3)         |111943                   
|8850100006462  |ชุดไวไวคัพรสต้มยำเจ (12x6)         |111916                   
|8850100006479  |ชุดซือดะคัพต้มโคล้ง (12x3)         |182112                   
|8850100006486  |ชุดซือดะคัพ ต้มยำกุ้ง (12x3)       |180312                   
|8850100006493  |ชุดซือดะคัพ ต้มยำกุ้งน้ำข้น (12x3) |183112                   
|8850100006509  |ไวไวคัพเส้นหมี่ปรุงรส (1x36)       |210536                   
|8850100006516  |ไวไวคัพเส้นหมี่ปรุงรส (1x24x3)     |210543                   
|8850100006523  |ไวไวคัพเส้นหมี่ปรุงรส (1x12x6)     |210516                   
|8850100006530  |ไวไวคัพเส้นหมี่หมู (1x36)          |210436                   
|8850100006547  |ไวไวคัพเส้นหมี่หมู (1x24x3)        |210443                   
|8850100006554  |ไวไวคัพเส้นหมี่หมู (1x12x6)        |210416                   
|8850100006875  |ตระกร้าแสนสวย (MT)                 |910065                   
|8850100006967  |ซอสหอยนางรม(600g) 1x12             |410112                   
|8850100006981  |ซอสผัดฉ่า (300g) 1x24              |410224                   
|8850100007001  |กระเทียมเจียว ถุง12g (4x12)        |411048                   
|8850100007018  |กระเทียมเจียว ถุง120g (4x12)       |411048                   
|8850100007025  |กระเทียมเจียว ถุง500g (1x24)       |411024                   
|8850100007032  |ชามต้มยำกุ้งน้ำข้นพริกเผา (12x3)   |116823                   
|8850100007049  |กระเทียมเจียว ถุง5000g (1x4)       |411004                   
|8850100007056  |ชามต้มยำกุ้งน้ำข้นพริกเผา (12x3)   |116823                   
|8850100007209  |ชุดต้มยำกุ้งน้ำข้น (18x10)         |113120                   
|8850100007230  |ซือดะหอยลายผัดฉ่า(เดี่ยว)          |182701                   
|8850100007247  |ซือดะหอยลายผัดฉ่า (กล่อง)          |182701                   
|8850100007254  |ซือดะหอยลายผัดฉ่า (18x10)          |182720                   
|8850100007261  |ซือดะหอยลายผัดฉ่า (36x5)           |182735                   
|8850100007452  |บะหมี่ไวไวรสต้มยำ (ดั้งเดิม) เดี่ยว|110103                   
|8850100007469  |บะหมี่ไวไวรสต้มยำ (ดั้งเดิม) ชุด 4 |110103                   
|8850100007476  |ชุดบะหมี่ไวไวรสต้มยำ (36x4)        |110338                   
|8850100007506  |บะหมี่ก้อนเปลือยเกรด B 16x24       |110025                   
|8850100007513  |บะหมี่ก้อนเปลือย นู๊ดดี้ (16x24)   |110024                   
|8850100007612  |ปรุงสำเร็จ (ชาม) 1x12x3            |110123                   
|8850100007629  |ปรุงสำเร็จ (ชาม) 1x12x3            |110123                   
|8850100007674  |บะหมี่ไวไวต้มยำ(ดั้งเดิม) ชาม 12x3 |110323                   
|8850100007681  |บะหมี่ไวไวต้มยำ(ดั้งเดิม) ชาม 12x3 |110323                   
|8850100007698  |บะหมี่หอยลายผัดฉ่า ชาม 12x3        |112723                   
|8850100007704  |บะหมี่หอยลายผัดฉ่า ชาม 12x3        |112723                   
|8850100007803  |ก๋วยเตี๋ยวอบแห้ง(ไม่มีกลูเตน)      |310048                   
|8850100007810  |ก๋วยเตี๋ยวอบแห้งหอมมะลินิล(ไม่มีกลู|313048                   
|8850100007827  |ก๋วยเตี๋ยวอบแห้งหอมมะลิแดง(ไม่กลู  |313148                   
|8850100007858  |บะหมี่ก้อนกึ่งสำเร็จรูปสไตล์เกาหลี |110046                   
|8850100007865  |น้ำมันกระเทียมเจียว                |412048                   
|8850100007872  |น้ำมันกระเทียมเจียว (กล่อง)        |412048                   
|8850100007902  |เส้นหมี่อบแห้ง Fiber สูง(12x5)     |211026                   
|8850100007933  |บะหมี่ก้อนเปลือยสไตล์ญี่ปุ่น       |110049                   
|8850100008084  |ชุดเส้นหมี่นู้ดดี้(1x16x21ก้อน)    |210021                   
|8850100008121  |เส้นหมี่อบเล็กซือดะ180g (1x60)     |280625                   
|8850100008138  |ชุดเส้นหมี่อบเล็กซือดะ180g(12x5ห่อ)|280626                   
|8850100008145  |ชุดเส้นหมี่อบเล็กซือดะ180g(5x12ห่อ)|280627                   
|8850100008152  |เส้นหมี่อบแห้งFiber สูง(12x5)      |211026                   
|8850100008348  |ผงปรุงรสต้มโคล้ง (หีบ)             |442172                   
|8850100008350  |ผงปรุงรสต้มโคล้ง (กล่อง)           |442172                   
|8850100008367  |ผงปรุงรสต้มยำน้ำข้น(ซอง)           |443172                   
|8850100008374  |ผงปรุงรสต้มยำน้ำข้น (กล่อง)        |443172                   
|8850100008381  |ผงปรุงรสผัดฉ่า (ซอง)               |442772                   
|8850100008398  |ผงปรุงรสผัดฉ่า (กล่อง)             |442772                   
|8850100008404  |ผงปรุงรสผัดฉ่า (ซอง)               |440972                   
|8850100008411  |ผงปรุงรสเห็ดหอม (กล่อง)            |440972                   
|8850100008473  |บะหมี่แกงกะหรี่ญี่ปุ่นชีส(ซอง)     |117311                   
|8850100008480  |บะหมี่แกงกะหรี่ญี่ปุ่นชีส(กล่อง)   |117311                   
|8850100008497  |ชุดบะหมี่แกงกะหรี่ญี่ปุ่นชีส (24x5)|117335                   
|8850100008503  |บะหมี่โคเรียนสไปซี่ซีฟู้ด(ซอง)     |117411                   
|8850100008510  |บะหมี่โคเรียนสไปซี่ซีฟู้ด(กล่อง)   |117411                   
|8850100008527  |ชุดบะหมี่โคเรียนสไปซี่ซีฟู้ด(24x5) |117435                   
|8850100008534  |ไวไวหมูสับ+หมูสับต้มยำ(ซอง)        |113064                   
|8850100008541  |ไวไวหมูสับ+หมูสับต้มยำ(กล่อง40ซอง) |113064                   
|8850100008640  |ว้าวรสไก่กรอบซอสเผ็ด               |117511                   
|8850100008657  |ว้าวรสไก่กรอบซอสเผ็ด(กล่อง)        |117511                   
|8850100008664  |ว้าวกระดูกหมูพริกไทยดำ             |117611                   
|8850100008671  |ว้าวกระดูกหมูพริกไทยดำ(กล่อง)      |117611                   
|8850100008688  |ว้าวหมูผัดยี่หร่า                  |117711                   
|8850100008695  |ว้าวหมูผัดยี่หร่า( กล่อง )         |117711                   
|8850100008701  |ว้าวรสไก่กรอบซอสเผ็ด(แพ็ค24x5)     |117535                   
|8850100008718  |ว้าวกระดูกหมูพริกไทยดำ(24x5)       |117635                   
|8850100008725  |ว้าวหมูผัดยี่หร่า( 24x5 )          |117735                   
|8850100101013  |บะหมี่รสปรุงสำเร็จ(เดี่ยว)         |110101                   
|8850100101020  |บะหมี่รสทรงเครื่อง                 |110102                   
|8850100101037  |บะหมี่รสต้มยำน้ำข้น                |113101                   
|8850100101044  |บะหมี่ หมูสับ                      |110104                   
|8850100101075  |บะหมี่ควิก รสต้มยำกุ้ง             |110107                   
|8850100101099  |บะหมี่รสเจ                         |110109                   
|8850100101143  |บะหมี่ควิก รสต้มยำมันกุ้ง          |114701                   
|8850100101211  |บะหมี่ ปรุงสำเร็จ 1*18             |110121                   
|8850100102201  |บะหมี่ ทรงเครื่อง 1*18             |110220                   
|8850100103352  |บะหมี่ ต้มยำน้ำข้น  ชุด 5 ซอง      |113135                   
|8850100104205  |บะหมี่หมูสับทรงเครื่องชุด 10 ซอง   |114020                   
|8850100104359  |บะหมี่หมูสับ ชุด 5 ซอง             |110435                   
|8850100107046  |บะหมี่ควิกหมูสับ ชุด 1*36          |110704                   
|8850100107060  |บะหมี่ควิกต้มยำกุ้ง 1x36           |110706                   
|8850100107206  |บะหมี่ ควิก รสต้มยำกุ้ง 1*18       |110720                   
|8850100107213  |บะหมี่ ควิก รสต้มยำกุ้ง แถมชาม     |110728                   
|8850100107404  |บะหมี่ควิกถ้วยหมูสับ ชุด 3*24      |110843                   
|8850100107411  |บะหมี่ควิกถ้วยหมูสับ ชุด6*12       |110816                   
|8850100107602  |บะหมี่ควิกถ้วยต้มยำกุ้ง ชุด3*24    |110743                   
|8850100107619  |บะหมี่ควิกถ้วยต้มยำกุ้ง ชุด6x12    |110716                   
|8850100108203  |บะหมี่ ควิก รสหมูสับ 1*18          |110820                   
|8850100109200  |บะหมี่ เจ 1*18                     |110920                   
|8850100110114  |บะหมี่รสปรุงสำเร็จ(กล่อง)          |110101                   
|8850100110312  |บะหมี่รสทรงเครื่อง(กล่อง)          |110102                   
|8850100110411  |บะหมี่รสต้มยำน้ำข้น (กล่อง)        |113101                   
|8850100110510  |บะหมี่หมูสับ (กล่อง)               |110104                   
|8850100110718  |บะหมี่รสเจ(กล่อง)                  |110109                   
|8850100111401  |บะหมี่เครยอนชินจัง                 |111401                   
|8850100111463  |บะหมี่เครยอนชินจัง                 |111401                   
|8850100111500  |บะหมี่รสเป็ดพะโล้                  |111501                   
|8850100111524  |ชุดเป็ดพะโล้ (18x10)               |111520                   
|8850100111562  |บะหมี่รสเป็ดพะโล้ (กล่อง)          |111501                   
|8850100112187  |บะหมี่ควิกต้มโคล้ง                 |112101                   
|8850100112681  |บะหมี่หอยลาย 30 ซอง (กล่อง)        |112701                   
|8850100113061  |บะหมี่ควิกถ้วยพริกเผา ชุด6x12      |111316                   
|8850100113108  |บะหมี่ต้มยำน้ำข้น แถมชาม           |113110                   
|8850100113122  |บะหมี่ควิกถ้วยพริกเผา ชุด3*24      |111343                   
|8850100113214  |บะหมี่ รสต้มยำมันกุ้ง แถมชาม       |114728                   
|8850100113368  |บะหมี่ควิกพริกเผา 1*36             |111336                   
|8850100114105  |บะหมี่ รสหมูสับ แถมชาม             |110428                   
|8850100115232  |บะหมี่ ควิก รสเป็ดพะโล้1*18        |111523                   
|8850100115287  |บะหมี่ รสเป็ดพะโล้ แถมชาม          |111528                   
|8850100115317  |บะหมี่ควิก รสเป็ดพะโล้             |111523                   
|8850100115355  |บะหมี่ รสเป็ดพะโล้ ชุด 5 ซอง       |111535                   
|8850100117205  |บะหมี่ ควิก รสต้มยำมันกุ้ง 1*18    |114720                   
|8850100119018  |บะหมี่รสเจต้มยำ                    |111901                   
|8850100119209  |บะหมี่ เจต้มยำ 1*18                |111920                   
|8850100120311  |บะหมี่ควิก รสต้มยำกุ้ง (กล่อง)     |110107                   
|8850100120410  |บะหมี่ควิก รสต้มยำมันกุ้ง(กล่อง)   |114701                   
|8850100120519  |บะหมี่ควิก รสต้มโคล้ง (กล่อง)      |112101                   
|8850100121011  |บะหมี่ควิก รสต้มโคล้ง              |112101                   
|8850100121042  |บะหมี่ควิกถ้วยต้มโคล้ง 1*36        |112104                   
|8850100121127  |บะหมี่ควิกถ้วยต้มโคล้ง ชุด3*24     |112143                   
|8850100121202  |บะหมี่ ควิก รสต้มโคล้ง 1*18        |112120                   
|8850100121332  |บะหมี่ควิกถ้วยต้มโคล้ง ชุด6x12     |112116                   
|8850100126016  |บะหมี่รสหมูสับต้มยำ(เดี่ยว)        |112601                   
|8850100126030  |บะหมี่รสหมูสับต้มยำ (กล่อง)        |112601                   
|8850100126207  |บะหมี่ หมูสับต้มยำ 1*18            |112620                   
|8850100126351  |บะหมี่ รสหมูสับต้มยำ ชุด 5 ซอง     |112635                   
|885010012682   |บะหมี่หมูสับต้มยำ 30 ซอง (กล่อง)   |112601                   
|8850100127013  |บะหมี่รสหอยลายผัดฉ่า               |112701                   
|8850100127037  |บะหมี่รสหอยลายผัดฉ่า (กล่อง)       |112701                   
|8850100127105  |บะหมี่ รสหอยลายผัดฉ่า แถมชาม       |112710                   
|8850100127358  |บะหมี่ หอยลาย ชุด 5 ซอง            |112735                   
|8850100128065  |บะหมี่ควิกถ้วยหมูสับต้มยำ ชุด6*12  |112816                   
|8850100128126  |บะหมี่ควิกถ้วยหมูสับต้มยำ ชุด3*24  |112843                   
|8850100128362  |บะหมี่ควิกหมูสับต้มยำ 1x36         |112836                   
|8850100160119  |เส้นหมี่ ปรุงรส (กล่อง)            |210503                   
|8850100160218  |เส้นหมี่ รสหมูสับ (กล่อง)          |210504                   
|8850100205032  |เส้นหมี่ ปรุงรส                    |210503                   
|8850100205049  |เส้นหมี่ รสหมูสับ                  |210504                   
|8850100206022  |เส้นหมี่อบแห้ง 180 กรัม            |210605                   
|8850100206039  |เส้นหมี่อบแห้ง 180 g  (1x60)       |210625                   
|8850100206107  |เส้นหมี่อบเล็ก 180 g (12x5)        |210626                   
|8850100206114  |เส้นหมี่อบเล็ก 170 กรัม 1*12       |210614                   
|8850100207029  |เส้นหมี่อบกลาง 500 g (1x36)        |210710                   
|8850100208033  |เส้นหมี่อบแห้ง 2.7 กก. (หีบ)       |210816                   
|8850100218018  |เส้นหมี่ข้าวกล้อง 170 กรัม         |211801                   
|8850100218056  |เส้นหมี่ข้าวกล้อง แพ็ค 5 ห่อ       |211805                   
|8850100320001  | ก๋วยเตี๋ยวเส้นเล็ก 150 กรัม       |312002                   
|8850100321008  |ก๋วยเตี๋ยวเส้นเล็ก 180 กรัม        |312100                   
|8850100321107  |ก๋วยเตี๋ยวเส้นเล็ก 150 กรัม (1x8x5)|312012                   
|8850100360113  |เส้นหมี่ ปรุงรส  1*6               |210530                   
|8850100360212  |เส้นหมี่ รสหมูสับ 1*6              |210430                   
|8850100400017  |บะหมี่ควิกคละรสจัดจ้าน             |400001                   
|88501005281    |บะหมี่ไวไวคัพหมูสับต้มยำ 12*6      |112616                   
|8850100911131  |บะหมี่รสแจ่วฮ้อนหมู                |112901                   
|8850100913067  |บะหมี่ รสแจ่วฮ้อนหมู ชุด 5 ซอง     |112935                   
|8850100915061  |บะหมี่ แจ่วฮ้อนหมู 1*18            |112920                   
|8850100918130  |บะหมี่รสแจ่วฮ้อนหมู กล่อง          |112901                   
|885100206107   |เส้นหมี่อบแห้ง 180 กรัม (12x5) MT  |210626                   
|8854761000111  |น้ำส้ม+เกร็ดส้ม 100% 1 L (1x12)    |330111                   
|8854761000135  |น้ำส้ม+เกร็ดส้ม 100% 1 L (1x4x3)   |330112                   
|8854761004010  |น้ำส้ม+เกร็ดส้ม can240 ml (1x30)   |330123                   
|8854761004065  |น้ำส้ม+เกร็ดส้ม20% can230ml (4x6)  |330128                   
|8854761010110  |น้ำองุ่นแดง 100% 1L (1x12)         |330211                   
|8854761010134  |น้ำองุ่นแดง 100% 1L (1x4x3)        |330212                   
|8854761010219  |น้ำองุ่นแดง+องุ่นขาว40% 180ml (12x3|331487                   
|8854761010233  |องุ่นแดง+องุ่นขาว40% 180ml (12x3)  |331489                   
|8854761010240  |น้ำองุ่นแดง+องุ่นขาว40%180ml(1x6x6)|331486                   
|8854761014019  |น้ำองุ่นแดง 30% 230ml (4x6)        |330228                   
|8854761014064  |น้ำองุ่นแดง 30% 230ml (4x6)        |330228                   
|8854761020119  |น้ำแอปเปิ้ล+องุ่น100% 1L (1x12)    |330311                   
|8854761020133  |น้ำแอปเปิ้ล+องุ่น100% 1L (1x4x3)   |330312                   
|8854761020218  |น้ำแอปเปิ้ล+องุ่น40% 180ml (12x3)  |330387                   
|8854761020232  |แอปเปิ้ล+องุ่น 40%180ml (12x3)     |330389                   
|8854761020249  |น้ำแอปเปิ้ล+องุ่น 180 ml 1*6*6     |330386                   
|8854761024018  |น้ำแอปเปิ้ล+องุ่น230ml (4x6)       |332028                   
|8854761024063  |น้ำแอปเปิ้ล+องุ่น 230ml (4x6)      |332028                   
|8854761040117  |น้ำแครอท+ผลไม้รวม100% 1L (1x12)    |330411                   
|8854761040210  |น้ำส้มวาเลนเซีย 180 ml 1*12*3      |333987                   
|8854761040216  |น้ำแครอท+ผลไม้รวม40% 180ml (1x36)  |330485                   
|8854761040230  |แครอท+ผลไม้รวม40%180ml (12x3)      |330489                   
|8854761040247  |น้ำแครอท+ผลไม้รวม40% 180ml (6x6)   |330486                   
|8854761050116  |น้ำผลไม้+ผลไม้รวม100% 1L(1x12)     |330511                   
|8854761050215  |น้ำผล+ผลไม้รวม40% 180ml (1x36)     |330585                   
|8854761050239  |น้ำผลไม้รวม 40%180ml (12x3)        |330589                   
|8854761050246  |น้ำผัก+ผลไม้รวม40% 180ml (6x6)     |330586                   
|8854761060115  |น้ำส้มโอ 100% 1L (1x12)            |330611                   
|8854761060214  |น้ำส้มโอ 200% 1L (1x36)            |330635                   
|8854761060245  |น้ำส้มโอ 40% 200ml (6x6)           |330636                   
|8854761070114  |น้ำพีช+มะม่วง 100% 1L (1x12)       |330711                   
|8854761070213  |น้ำพีช+มะม่วง40% 200ml (1x36)      |330735                   
|8854761070244  |น้ำพีช+มะม่วง40% 200ml (6x6)       |330736                   
|8854761074013  |น้ำพีช+มะม่วง can 240 ml (1x30)    |332123                   
|8854761074068  |น้ำพีช+มะม่วง can 240 ml (1x5x6)   |332124                   
|8854761080113  |น้ำสาลี่+องุ่น100% 1L (1x12)       |330811                   
|8854761080212  |น้ำสาลี่+องุ่น40% 200ml (1x36)     |330835                   
|8854761080243  |น้ำสาลี่+องุ่น40% 200ml (6x6)      |330836                   
|8854761120116  |น้ำสับปะรด100% 1 L (1x12)          |330911                   
|8854761120512  |น้ำสับปะรด 180 ml 1*36             |330985                   
|8854761120536  |น้ำสับปะรด 180 ml 1*12*3           |330987                   
|8854761120567  |น้ำสับปะรด 180 มล 6*6              |330986                   
|8854761124015  |น้ำสับปะรด60% can 240ml (1x30)     |331743                   
|8854761124060  |น้ำสับปะรด  (1x5x6)                |331742                   
|8854761130115  |น้ำมะเขือเทศ100% 1L (1x12)         |331011                   
|8854761130511  |น้ำมะเขือเทศ 40% UHT180ml 1x36     |331085                   
|8854761130535  |น้ำมะเขือเทศ 100% 180ml (12x3)     |331019                   
|8854761130566  |น้ำมะเขือเทศ 100%180ml (6x6)       |331016                   
|8854761134366  |น้ำมะเขือเทศ40%CAN230ml 4x6        |331538                   
|8854761140114  |น้ำลูกพรุน+องุ่น100% 1L (1x12)     |331111                   
|8854761140213  |น้ำลูกพรุน+องุ่น100% 200ml (1x36)  |331115                   
|8854761140237  |น้ำลูกพรุน+องุ่น100% 200ml(1x3)    |331117                   
|8854761140244  |น้ำลูกพรุน+องุ่น100%200ml(1x6)     |331116                   
|8854761140268  |น้ำพรุน+องุ่น100%200ml(1x6)        |331116                   
|8854761150113  |น้ำลิ้นจี่ 20% 1000ml(1x12)        |331891                   
|8854761150663  |น้ำลิ้นจี่ 20% 180ml 1x6x6         |331896                   
|8854761154012  |น้ำลิ้นจี่30% can 240ml (1x30)     |331823                   
|8854761154067  |น้ำลิ้นจี่ (1x6x4)                 |331822                   
|8854761154067  |น้ำลิ้นจี่ (1x6x4)                 |331828                   
|8854761160112  |น้ำมะม่วงผสมน้ำเสาวรส 30% 1000ml   |331621                   
|8854761170111  |น้ำมะม่วง 30% 1L                   |332221                   
|8854761170517  |น้ำมะม่วง 180 ml 1*36              |332275                   
|8854761170531  |น้ำมะม่วง 180 ml 1*12*3            |332277                   
|8854761170562  |น้ำมะม่วง 180 มล 6*6               |332276                   
|8854761174010  |น้ำมะม่วง30% can 240 ml (1x30)     |332223                   
|8854761174065  |น้ำมะม่วง  (1x6x4)                 |332222                   
|8854761174065  |น้ำมะม่วง  (1x6x4)                 |332228                   
|8854761180011  |น้ำมะพร้าว100% 1L (1x12)           |331911                   
|8854761180110  |มะพร้าว+ช๊อกโกแลต100%1L (1x12)     |335511                   
|8854761180530  |น้ำมะพร้าว 100% 180ml (12x3)       |331919                   
|8854761180561  |น้ำมะพร้าว 100%180ml (6x6)         |331916                   
|8854761180639  |มะพร้าว+ช๊อกโกแลต 100%180ml(12x3)  |335519                   
|8854761180660  |มะพร้าว+ช๊อกโกแลต 100%180ml(6x6)   |335516                   
|8854761184019  |น้ำมะพร้าว70% can 240 ml (1x30)    |331953                   
|8854761184064  |น้ำมะพร้าวอ่อน70% can 230 ml (4x6) |331959                   
|885476120318   |น้ำทับทิม+น้ำองุ่น100 %200ml(1x36) |331315                   
|8854761204014  |เก็กฮวย CAN 1x24                   |332305                   
|8854761204014  |น้ำเก็กฮวย30% can 240 ml (1x30)    |332323                   
|8854761204069  |เก็กฮวย CAN 4x6                    |332302                   
|8854761204069  |น้ำเก็กฮวย30% can 240 ml (1x5x6)   |332324                   
|8854761205110  |น้ำเก็กฮวย 180ml (1x36)            |334805                   
|8854761205134  |น้ำเก็กฮวย 180ml (12x3)            |334807                   
|8854761214013  |น้ำเฉาก๊วย30% can 240 ml (1x30)    |332423                   
|8854761214068  |น้ำเฉาก๊วย (1x6x4) B2              |332422                   
|8854761214068  |น้ำเฉาก๊วย (1x6x4)                 |332428                   
|8854761220113  |น้ำผักผลไม้รวม+น้ำแตงโม100% 1L     |335011                   
|8854761230112  |น้ำผักผลไม้+แครอทม่วง100% 1L       |335111                   
|8854761240111  |น้ำส้มวาเลนเซีย100% 1L (1x12)      |331211                   
|8854761240135  |น้ำส้มวาเลนเซีย100% 1L (1x4x3)     |331212                   
|8854761240210  |น้ำส้มวาเลนเซีย40% 180ml (1x36)    |333985                   
|8854761240234  |ส้มวาเลนเซีย+เนื้อส้ม40%180ml(12x3)|333989                   
|8854761240265  |น้ำส้มวาเลนเซีย40% 180ml (6x6)     |333986                   
|8854761250110  |น้ำทับทิม+องุ่น100% 1L (1x12)      |331311                   
|8854761250134  |น้ำทับทิม+องุ่น100% 1 L (1x4x3)    |331312                   
|8854761250219  |น้ำทับทิม+องุ่น40% 200ml (1x36)    |331335                   
|8854761250264  |น้ำทับทิม+องุ่น40% 200 ml (6x6)    |331336                   
|8854761250318  |น้ำทับทิม+องุ่น (1x36)             |331315                   
|8854761250332  |น้ำทับทิม+องุ่น100%200ml (1x12x3)  |331317                   
